geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:56:37 +0000] "GET / HTTP/1.1" 200 6984 "-" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:56:37 +0000] "GET /css/styles.css HTTP/1.1" 200 27100 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:56:37 +0000] "GET /js/scripts.js HTTP/1.1" 200 4983 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:56:38 +0000] "GET /assets/img/intro-bg.jpg HTTP/1.1" 200 598326 "https://geolynx.com.ar/css/styles.css" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:56:43 +0000] "GET /assets/img/Icon_GeoAndoroid_circle.svg HTTP/1.1" 404 515 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:04 +0000] "GET / HTTP/1.1" 200 3807 "-" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:04 +0000] "GET /assets/img/portfolio/thumbnails/1.jpg HTTP/1.1" 200 50590 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:04 +0000] "GET /assets/img/portfolio/thumbnails/2.jpg HTTP/1.1" 200 106381 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:05 +0000] "GET /assets/img/portfolio/thumbnails/5.jpg HTTP/1.1" 200 48826 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:05 +0000] "GET /assets/img/portfolio/thumbnails/4.jpg HTTP/1.1" 200 51980 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:05 +0000] "GET /assets/img/portfolio/thumbnails/6.jpg HTTP/1.1" 200 95380 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:05 +0000] "GET /assets/img/portfolio/thumbnails/3.jpg HTTP/1.1" 200 59279 "https://geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:80 ::1 - - [01/Dec/2020:10:57:13 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1 (internal dummy connection)"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:14 +0000] "GET / HTTP/1.1" 200 5584 "-" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:14 +0000] "GET /styles.css HTTP/1.1" 200 491 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:14 +0000] "GET /static/css/2.863b9e4d.chunk.css HTTP/1.1" 200 11391 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:14 +0000] "GET /static/css/main.44efc054.chunk.css HTTP/1.1" 200 5084 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:15 +0000] "GET /static/js/main.e3865b27.chunk.js HTTP/1.1" 200 229702 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:15 +0000] "GET /static/js/2.f5306527.chunk.js HTTP/1.1" 200 562786 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:19 +0000] "GET /api/server HTTP/1.1" 200 833 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /api/session HTTP/1.1" 404 619 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /service-worker.js HTTP/1.1" 200 1056 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /manifest.json HTTP/1.1" 200 4363 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /logo.png HTTP/1.1" 200 9288 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /images/icon/4x4_blue.png HTTP/1.1" 200 1513 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /images/icon/bomb_blue.png HTTP/1.1" 200 1973 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /images/icon/moto_blue.png HTTP/1.1" 200 2206 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:20 +0000] "GET /images/icon/plane_blue.png HTTP/1.1" 200 1663 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/truck_blue.png HTTP/1.1" 200 1651 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /precache-manifest.f5504a3a259a1d19b6d309778bf97bc5.js HTTP/1.1" 200 1381 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /favicon.ico HTTP/1.1" 404 521 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/4x4_green.png HTTP/1.1" 200 1565 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/bomb_green.png HTTP/1.1" 200 1506 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/moto_green.png HTTP/1.1" 200 1698 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/plane_green.png HTTP/1.1" 200 1749 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/truck_green.png HTTP/1.1" 200 2088 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/4x4_grey.png HTTP/1.1" 200 1544 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/bomb_grey.png HTTP/1.1" 200 1495 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/moto_grey.png HTTP/1.1" 200 1613 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/plane_grey.png HTTP/1.1" 200 1642 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:21 +0000] "GET /images/icon/truck_grey.png HTTP/1.1" 200 1591 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /images/icon/4x4_orange.png HTTP/1.1" 200 1507 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /images/icon/bomb_orange.png HTTP/1.1" 200 1431 "https://fenix.geolynx.com.ar/" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /index.html?__WB_REVISION__=375dca9e36f257e95d0ea9da7c1ba474 HTTP/1.1" 200 2391 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/css/2.863b9e4d.chunk.css?__WB_REVISION__=d5b7bfa0cda60a5bc819 HTTP/1.1" 200 11391 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/css/main.44efc054.chunk.css?__WB_REVISION__=878c525cbd4f8972ffe0 HTTP/1.1" 200 1347 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/js/2.f5306527.chunk.js.LICENSE.txt?__WB_REVISION__=e29f8bb45514da0d96d5bccbfa1c3c36 HTTP/1.1" 200 1495 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/js/runtime-main.dcdf5778.js?__WB_REVISION__=fda38151022a64b31c71 HTTP/1.1" 200 1144 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/media/roboto-latin-100.5cb7edfc.woff?__WB_REVISION__=5cb7edfceb233100075dc9a1e12e8da3 HTTP/1.1" 200 20733 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/media/roboto-latin-100.7370c367.woff2?__WB_REVISION__=7370c3679472e9560965ff48a4399d0b HTTP/1.1" 200 16114 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
fenix.geolynx.com.ar:443 186.12.96.148 - - [01/Dec/2020:10:57:22 +0000] "GET /static/media/roboto-latin-100italic.f8b1df51.woff2?__WB_REVISION__=f8b1df51ba843179fa1cc9b53d58127a HTTP/1.1" 200 17336 "https://fenix.geolynx.com.ar/service-worker.js" "Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36"
